ASV_ID	database	pident	sseqid	length	qcovs	evalue	bitscore	specimen_id	phylum	class	order	family	genus	species	scientific_name	mismatch	gapopen	qstart	qend	sstart	send	accession	unique_phyla	
ASV_04462	MZG	96.859	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_04630	MZG	96.084	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_04903	MZG	92.689	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_04947	MZG	91.361	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_05201	MZG	95.55	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_06244	MZG	95.55	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_06441	MZG	95.039	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_07026	MZG	96.345	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_07597	MZG	97.12	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_07722	MZG	97.382	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08219	MZG	92.765	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08228	MZG	96.094	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	384					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08380	MZG	95.288	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08407	MZG	95.833	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	384					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08421	MZG	93.734	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08562	MZG	91.885	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08563	MZG	95.55	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08591	MZG	96.335	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_08970	MZG	95.3	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_09119	MZG	94.057	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_09355	MZG	92.969	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	384					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_09395	MZG	96.073	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_09667	MZG	94.517	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_10438	MZG	95.561	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_11138	MZG	92.167	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_11198	MZG	94.517	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_11551	MZG	91.667	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	384					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_11587	MZG	94.531	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	384					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_11984	MZG	95.288	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_12028	MZG	96.597	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_12367	MZG	92.987	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	385					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_12449	MZG	92.95	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_12558	MZG	96.597	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_13759	MZG	92.932	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_13791	MZG	94.256	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_14619	MZG	97.644	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_14640	MZG	94.778	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_14665	MZG	93.49	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	384					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_15227	MZG	94.057	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_15384	MZG	89.974	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	389					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_16349	MZG	96.597	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_17640	MZG	92.428	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_17678	MZG	91.361	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_17721	MZG	94.315	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_17837	MZG	95.812	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_17896	MZG	95.812	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_19212	MZG	95.55	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_19216	MZG	95.812	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_20491	MZG	88.158	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	380					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_20699	MZG	93.54	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_20714	MZG	94.545	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	385					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_20760	MZG	93.798	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_20814	MZG	93.54	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_21004	MZG	96.335	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_21017	MZG	92.932	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_21107	MZG	92.428	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_22061	MZG	91.885	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	382					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_22227	MZG	93.995	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	383					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_22242	MZG	92.765	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_22243	MZG	94.01	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	384					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_22259	MZG	93.798	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Parabradya;Parabradya_dilatata	387					Arthropoda	Hexanauplia	Harpacticoida	Ectinosomatidae	Parabradya	dilatata	Parabradya dilatata									
ASV_00101	MZG	91.169	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	385					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00216	MZG	95.55	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00264	MZG	91.688	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	385					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00277	MZG	92.208	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	385					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00301	MZG	96.084	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	383					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00318	MZG	90.625	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	384					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00361	MZG	98.168	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00374	MZG	91.623	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_00478	MZG	90.649	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	385					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_01807	MZG	91.927	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	384					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_01841	MZG	92.448	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	384					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_02025	MZG	90.365	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	384					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_02315	MZG	94.778	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	383					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_03162	MZG	89.062	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	384					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_03822	MZG	90.13	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	385					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_03967	MZG	96.124	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	387					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_04735	MZG	96.073	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_04862	MZG	95.822	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	383					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_05205	MZG	96.597	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_05381	MZG	96.335	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_06297	MZG	96.073	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_06485	MZG	92.487	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	386					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_06604	MZG	94.778	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	383					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_07048	MZG	92.208	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	385					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_07230	MZG	90.39	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	385					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_07479	MZG	90.885	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	384					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_07585	MZG	97.644	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_07604	MZG	96.335	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_07723	MZG	90.933	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	386					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_08430	MZG	89.637	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	386					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
ASV_08995	MZG	96.073	Animalia;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_nipponicus	382					Arthropoda	Hexanauplia	Harpacticoida	Harpacticidae	Harpacticus	nipponicus	Harpacticus nipponicus									
